	M1	M2	M3	M4	M5	M13	M9	M12	M11	M8	M10	M7	M6	M14	M15	M16	M19	M18	M17	M21	M90	M20	M26	M22	M24	M23	M25	M27	M28	M29	M31	M32	M33	M34	M35	M36	M37	M38	M39	M40	M41	M42	M43	M44	M45	M46	M47	M48	M49	M51	M50	M52	M55	M54	M53	M57	M56	M59	M58	M82	M61	M60	M63	M62	M66	M65	M69	M70	M71	M72	M73	M75	M76	M77	M78	M79	M80	M81	M83	M84	M85	M86	M87	M88	M98	M97	M96	M95	M94	M93	M92	
74	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1
75	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1
76	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1
77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1
78	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1
79	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1
81	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1
83	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2
84	2	2	2	1	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
86	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1
88	2	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2
89	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2
90	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2
91	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1
92	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
93	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
94	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1
95	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2
96	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1
97	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2
98	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1
99	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1
100	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
101	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
102	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2
103	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2
104	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1
105	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	2	2
106	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
107	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1
108	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
109	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2
110	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1
111	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2
112	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2
114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2
115	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
117	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2
118	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1
119	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	2
120	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1
121	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2
122	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2
123	2	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1
124	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	2	1	2	1	2	2	2	2	1	2	2	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1
125	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1
126	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1
127	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	1
128	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2
129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1
130	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1
131	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
132	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2
133	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	1	1	2
134	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1
135	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
136	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2
138	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2
141	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2
142	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2
143	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2
144	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2
145	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1
146	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1
147	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1
